date,open,high,low,close,volume,ma_7,ma_30,volatility,lag_1,lag_7,return
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,45247.75142857143,43577.10333333334,1646.4948704486071,46339.16,44145.11,-0.07674783056058854
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,45087.70428571429,43571.29433333334,1835.2237224458154,42782.73,43968.32,0.0015253818538460973
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,44773.89428571429,43564.36266666667,2214.903788902481,42847.99,43929.02,-0.0260371606696137
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,44139.61714285715,43572.13166666667,2121.277713436689,41732.35,46951.04,0.018660583456239666
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,43715.038571428566,43630.90833333333,1951.8356549362354,42511.1,46110.0,0.014745560571238991
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,43161.05428571429,43634.85166666667,1469.3453509963854,43137.95,46653.99,-0.008388205744593757
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,42445.102857142854,43603.23533333334,661.7294026437884,42776.1,46339.16,-0.0338647048234878
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,42284.57428571429,43536.238666666664,701.2901571827523,41327.5,42782.73,0.008022019236585853
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,42120.01,43464.04666666667,681.9350918277939,41659.03,42847.99,0.0008884028264701804
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,42098.29285714286,43384.422999999995,698.5563212249424,41696.04,41732.35,-0.00277508367701107
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,41677.852857142854,43246.618333333325,1149.0842761912695,41580.33,42511.1,-0.048395719803089654
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,41214.94571428571,43143.48833333333,1115.033889706855,39568.02,43137.95,0.008329453937801379
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,40830.485714285714,43027.11333333333,936.7481718484886,39897.6,42776.1,0.004694016682707636
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,40635.28428571428,42942.185333333335,958.04343573843,40084.88,41327.5,-0.003088196846292135
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,40658.78142857143,42888.674,988.8582304087939,39961.09,41659.03,0.04660583582680067
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,40719.43714285714,42873.903,1072.5659024927397,41823.51,41696.04,0.007104138318376307
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,40783.82714285714,42872.706666666665,1144.012033323978,42120.63,41580.33,-0.0021265114030820653
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,41317.352857142854,42911.454,1337.071853064267,42031.06,39568.02,0.03025476873531141
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,41752.138571428564,42933.37133333333,1292.5525862083298,43302.7,39897.6,-0.008350518558888909
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,42108.58428571428,42880.053,1083.2344851545834,42941.1,40084.88,-0.008409193057467013
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,42554.56285714286,42817.920666666665,575.2884561302014,42580.0,39961.09,0.011811648661343321
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,42751.20428571429,42829.74633333333,515.9484328187216,43082.94,41823.51,0.0027170847671955656
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,42878.41285714286,42791.746,438.531493004394,43200.0,42120.63,-0.004372916666666726
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,42957.24428571428,42739.67166666666,282.7517369143637,43011.09,42031.06,-0.00995580442160382
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,42872.38714285714,42697.68433333333,248.9045121259637,42582.88,43302.7,0.0029547085589325395
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,42894.93714285714,42670.01533333333,262.9228311818182,42708.7,42941.1,0.009137482526979213
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,43147.73714285714,42583.30066666666,575.0759710594627,43098.95,42580.0,0.029018108329785353
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,43462.83857142857,42555.92233333333,988.986101611366,44349.6,43082.94,0.021173809910348673
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,44024.66285714286,42571.88166666667,1686.1370018842715,45288.65,43200.0,0.04071925305788526
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,44701.80571428571,42618.945999999996,2109.8033125613088,47132.77,43011.09,0.013118685789101692
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,45518.53571428572,42802.854666666666,2254.453696839796,47751.09,42582.88,0.011495025558578842
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,46548.33142857143,43038.49733333333,2398.808763743705,48299.99,42708.7,0.03348406490353306
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,47491.27999999999,43304.072,2094.98747791785,49917.27,43098.95,-0.004360815405169416
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,48554.93285714286,43613.541,2123.976196584216,49699.59,44349.6,0.04216493536465804
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,49496.55428571429,43904.94266666667,1881.8678974344637,51795.17,45288.65,0.001637797501195637
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,50209.602857142854,44216.543,1779.7970729897688,51880.0,47132.77,0.004705281418658558
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,50765.53857142857,44560.381,1463.5529873838054,52124.11,47751.09,-0.00923699224792518
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,51313.77857142857,44909.668999999994,1044.9696404904282,51642.64,48299.99,0.009585683458475325
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,51579.13,45245.62533333334,848.6390734772901,52137.67,49917.27,-0.0069611856456185395
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,51944.73428571429,45601.575,229.0458798893172,51774.73,49699.59,0.009349928044047662
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,51952.479999999996,46010.954000000005,224.00638949004596,52258.82,51795.17,-0.007834658340927003
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,51867.968571428566,46390.648,338.329286711422,51849.39,51880.0,-0.010819220824005882
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,51670.83142857143,46745.957,518.3497236229707,51288.42,52124.11,-0.010611947102289299
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,51660.2,47132.861333333334,519.7854963980095,50744.15,51642.64,0.016239704478250294
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,51601.79714285715,47463.039333333334,478.5256417959292,51568.22,52137.67,0.0031149029382824267
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,51987.76,47874.90066666666,1194.779457472816,51728.85,51774.73,0.05311581448263403
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,52670.40571428572,48375.11,2263.026593088899,54476.47,52258.82,0.04700873606531397
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,54182.22142857143,49012.756666666675,4268.98187341117,57037.34,51849.39,0.09458295215029322
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,55588.30142857142,49619.086,4750.736252138158,62432.1,51288.42,-0.020840561185672013
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,57251.694285714286,50279.34933333333,4810.016921549642,61130.98,50744.15,0.02056109684484042
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,58740.13142857143,50909.494,4348.052301833491,62387.9,51568.22,-0.006421437490282567
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,60366.57714285714,51573.293,3288.5779567196314,61987.28,51728.85,0.018176148396896963
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,62333.611428571436,52414.447,3296.2421816991314,63113.97,54476.47,0.08130909844524137
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,63288.85,53119.151333333335,2334.0460994586856,68245.71,57037.34,-0.0662561793261438
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,63809.12714285714,53897.996,2510.4804255471518,63724.01,62432.1,0.03687825044280779
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,64622.29714285715,54688.80333333333,2418.6199882692113,66074.04,61130.98,0.011337735667442228
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,65441.76714285714,55481.28966666667,2505.605093602869,66823.17,62387.9,0.01946959415424332
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,66345.48,56248.777,2170.3882161105294,68124.19,61987.28,0.002775519239201163
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,67180.03857142858,56976.214,1814.7371374239538,68313.27,63113.97,0.009406810711886537
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,67727.52285714286,57787.11433333334,2598.6150840505757,68955.88,68245.71,0.04527851721999632
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,68831.52285714286,58558.84833333334,2229.6778321217384,72078.1,63724.01,-0.008686272251904659
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,69831.29000000001,59330.68633333334,2352.780308549412,71452.01,66074.04,0.02267815838910625
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,70483.54285714286,60053.664666666664,1983.8053559732841,73072.41,66823.17,-0.02303838069662678
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,70680.06571428572,60643.820666666674,1767.4680214626333,71388.94,68124.19,-0.026461942143979122
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,70249.68857142857,61091.175,2607.1598370855827,69499.85,68313.27,-0.06042056205876711
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,70169.34571428572,61633.48733333333,2661.7688139956385,65300.63,68955.88,0.04736324902225286
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,69531.04428571429,62165.73233333333,2663.4888482326664,68393.48,72078.1,-0.011455624132592601
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,68171.81428571428,62492.39000000001,3732.8679318579148,67609.99,71452.01,-0.08390165417862072
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,67424.4,63027.916,3049.2989728129296,61937.4,73072.41,0.09530768162693293
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,66583.30428571429,63469.331000000006,2543.5573165273727,67840.51,71388.94,-0.034481462477213065
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,65768.56,63867.57266666667,2360.4626705651112,65501.27,69499.85,-0.026024380901316868
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,65581.32857142857,64290.959,2453.8947436498447,63796.64,65300.63,0.003031037371247214
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,65412.25857142856,64839.82033333334,2261.04128721238,63990.01,68393.48,0.05032004214407837
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,65736.54714285713,65450.21333333333,2740.695899077796,67209.99,67609.99,0.039726534701165495
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,66886.63285714286,66058.85166666667,2564.206712914373,69880.01,61937.4,0.0015453632591067024
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,67119.41571428571,66558.63566666667,2733.6018337582673,69988.0,67840.51,-0.007401411670572067
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,67873.60571428572,67016.74433333334,2933.704451194746,69469.99,65501.27,0.018865844086057848
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,68738.44857142857,67264.02566666667,2369.622979979208,70780.6,63796.64,-0.01314004119772949
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,69537.33,67545.73233333333,1109.610404750803,69850.54,63990.01,-0.0038419173280550556
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,70118.76142857142,67842.136,663.5003222648264,69582.18,67209.99,0.024400356528065048
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,70085.87428571428,68097.55333333333,682.7331950280037,71280.01,69880.01,-0.022870507453632394
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,69439.58714285714,68175.88733333333,1880.8319600259479,69649.8,69988.0,-0.0600979471584987
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,68938.62857142858,68099.80633333333,2293.187147358929,65463.99,69469.99,0.007626941162614864
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,68611.08428571429,68258.599,2145.2134166153387,65963.28,70780.6,0.03827144435510177
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,68321.09571428571,68316.81833333333,2086.1277260097113,68487.79,69850.54,-0.009741444423889245
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,68223.06999999999,68385.91266666667,2032.424308257967,67820.62,69582.18,0.01585623959202964
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,67948.83857142857,68427.11933333332,1643.5067131326696,68896.0,71280.01,0.006740449372967916
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,68230.29571428572,68537.34366666667,2091.104791211204,69360.39,69649.8,0.03257781566683815
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,68756.29714285715,68543.681,1707.1242876511328,71620.0,65463.99,-0.034543423624685876
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,69423.12571428572,68495.447,1296.5906316412484,69146.0,65963.28,0.02147745350417951
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,69640.04571428572,68447.25433333333,1239.802491068582,70631.08,68487.79,-0.008846672031632585
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,69539.46,68248.72466666666,1426.5173792952116,70006.23,67820.62,-0.04127789769567636
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,68829.24714285714,67999.91033333333,2575.2837259329394,67116.52,68896.0,-0.047559229828960214
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,68300.88285714286,67871.97666666665,2816.2827497527683,63924.51,69360.39,0.027177838359652595
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,67129.45285714285,67809.28866666667,2909.4538410707983,65661.84,71620.0,-0.034142357265650736
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,66364.79428571429,67655.95233333333,2993.310982044191,63419.99,69146.0,0.005887733504845949
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,65028.549999999996,67444.865,2856.0262119649906,63793.39,70631.08,-0.03944013635268473
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,64094.81428571429,67495.95433333333,1847.9632125738672,61277.37,70006.23,0.03578335689015377
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,63623.59857142857,67361.871,1283.3169037869668,63470.08,67116.52,0.005481795516879773
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,63768.75285714285,67343.18166666667,1377.0647540892512,63818.01,63924.51,0.017590332258871744
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,63665.79714285715,67381.332,1231.1499365856669,64940.59,65661.84,8.623266280816111e-06
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,64151.41571428572,67475.64233333334,1699.4061942709045,64941.15,63419.99,0.028921107802987844
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,64525.78857142857,67449.10933333334,1885.8202664213147,66819.32,63793.39,-0.0060659102786441155
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,64956.10571428571,67262.762,1261.2999319060891,66414.0,61277.37,-0.031987382178456425
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,65103.0,67079.77333333333,1110.2174424248603,64289.59,63470.08,0.003247026462604552
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,65096.142857142855,66889.774,1119.58552702397,64498.34,63818.01,-0.0112922286061935
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,64884.91285714286,66645.81999999999,1281.5872499839968,63770.01,64940.59,-0.004830326982856015
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,64624.55142857142,66421.42266666667,1443.1970645337005,63461.98,64941.15,-0.0054104835682718955
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,64202.648571428566,66230.88333333333,1080.8394611035872,63118.62,66819.32,0.01184087991784355
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,63382.362857142856,65877.283,1282.8748488537633,63866.0,66414.0,-0.05001096044843889
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,62535.98857142858,65501.121999999996,2206.4802756302597,60672.0,64289.59,-0.03802462420886077
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,61759.17,65287.67599999999,2352.8222299891495,58364.97,64498.34,0.011918793070569533
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,61632.31285714286,65184.967,2247.935263478079,59060.61,63770.01,0.06470302287768459
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,61693.75,65031.77533333333,2311.2601520089524,62882.01,63461.98,0.016062304624168355
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,61821.375714285714,64904.82133333333,2424.9244395980013,63892.04,63118.62,0.0018775421789631874
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,61721.26,64713.79433333334,2339.399406456946,64012.0,63866.0,-0.013228925826407556
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,61955.55714285715,64478.850666666665,2298.5717726568632,63165.19,60672.0,-0.013506014942723965
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,62359.56571428571,64131.285,1743.9019609751579,62312.08,58364.97,-0.01795879707433945
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,62932.90857142857,63928.88533333333,963.7973426912396,61193.03,59060.61,0.030738468090238502
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,62635.47714285714,63601.18233333333,1258.3669769142205,63074.01,62882.01,-0.03605320162773862
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,62197.47000000001,63295.174333333336,1281.4878330406082,60799.99,63892.04,0.0004276316492815013
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,61836.32571428572,63107.42333333333,1012.9844208376085,60825.99,64012.0,0.010817744191257805
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,61804.16714285714,63074.609000000004,966.2624417939522,61483.99,63165.19,0.02368242529478004
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,61699.225714285705,62938.46400000001,941.4790466032935,62940.08,62312.08,-0.021649003306001613
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,62415.43571428572,63031.34766666666,1905.5570842476318,61577.49,61193.03,0.0751737363767182
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,62724.17857142857,63079.40833333333,2184.6829929333076,66206.5,63074.01,-0.014670613912531216
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,63613.322857142855,63270.962666666666,2512.9318339053375,65235.21,60799.99,0.027420621471134998
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,64483.21000000001,63385.8,2440.122986380876,67024.0,60825.99,-0.0016232991167343114
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,65167.49857142857,63467.666666666664,2107.8855606456846,66915.2,61483.99,-0.009582127827459264
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,66382.71857142857,63684.53433333334,2909.402690824783,66274.01,62940.08,0.07804884599558704
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,67607.12571428572,63858.10733333333,2287.036556461805,71446.62,61577.49,-0.018171328468722492
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,68030.0,63936.350666666665,2258.381746169306,70148.34,66206.5,-0.013994914206095221
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,68420.63428571427,63988.20566666666,1902.908021544724,69166.62,65235.21,-0.017305602037514634
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,68638.63285714286,64130.219,1800.918078995952,67969.65,67024.0,0.008538222574340226
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,68977.97142857143,64289.96,1638.5248511119926,68549.99,66915.2,0.010803502670095222
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,69297.06571428572,64447.882,1176.549333896583,69290.57,66274.01,-0.011298795781301996
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,69009.89571428571,64647.030333333336,721.9398087970047,68507.67,71446.62,0.01355702215532939
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,68759.90285714286,64823.022666666664,542.7693450762033,69436.43,70148.34,-0.014949501292044975
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,68543.58857142857,64949.236666666664,645.6453780094363,68398.39,69166.62,-0.010906250863507161
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,68598.23428571428,65205.242333333335,603.8046361690407,67652.42,67969.65,0.01034331070492378
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,68453.95142857142,65511.077000000005,725.6340399574415,68352.17,68549.99,-0.011881992919902995
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,68236.27714285713,65801.285,658.2516788340398,67540.01,69290.57,0.0033586018124664996
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,68130.27142857143,65964.07233333334,666.9539971729579,67766.85,68507.67,-1.8002902599123516e-05
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,68040.76714285715,66128.001,477.62144482269804,67765.63,69436.43,0.015410024226145236
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,68346.40285714285,66345.52900000001,1066.3270202215097,68809.9,68398.39,0.025111793506457758
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,68840.05714285714,66610.28933333333,1429.5258293764507,70537.84,67652.42,0.00808303741651284
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,69189.61285714286,66893.18866666667,1581.4338709710225,71108.0,68352.17,-0.004344658828823844
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,69448.98285714285,67165.27433333333,1404.8161858719084,70799.06,67540.01,-0.020388123797123736
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,69669.49857142857,67373.156,1203.4864954005432,69355.6,67766.85,-0.0006508486697541782
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,69938.42857142857,67668.09433333334,871.7564362317356,69310.46,67765.63,0.004871991904252138
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,70042.72857142857,67958.56133333333,749.3079990529756,69648.14,68809.9,-0.0015526617078359672
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,69582.21428571429,68152.903,1230.4318734327,69540.0,70537.84,-0.032006902502156986
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,69175.92714285714,68330.36666666667,1105.8921055966753,67314.24,71108.0,0.014109198885703833
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,68600.77714285716,68503.55066666666,1166.3227084392636,68263.99,70799.06,-0.021841383722223218
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,68127.69,68498.13366666666,1446.983920457994,66773.01,69355.6,-0.010917884336799966
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,67687.37428571428,68531.235,1495.234470986381,66043.99,69310.46,0.0027899586321176173
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,67262.90714285713,68519.664,1246.9741361209271,66228.25,69648.14,0.006773846508098869
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,66829.24,68505.96833333334,753.1582439948621,66676.87,69540.0,-0.002587703951910103
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,66523.68000000001,68469.34533333333,935.4269982370519,66504.33,67314.24,-0.019983811580388866
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,66053.7342857143,68253.60366666666,715.9936887008058,65175.32,68263.99,-0.0030832222994838787
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,65781.87428571428,68077.65866666667,757.4540400970944,64974.37,66773.01,-0.0016064796011104887
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,65510.38428571429,67910.22333333333,961.0620035111003,64869.99,66043.99,-0.011198244365383747
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,65229.49285714286,67786.63533333334,1002.7169971738625,64143.56,66228.25,0.0018466390078755168
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,64734.22714285715,67608.636,1024.6171464607721,64262.01,66676.87,-0.016370480786393027
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,63846.93714285714,67308.727,1701.7944811056054,63210.01,66504.33,-0.04614316624851034
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,63365.607142857145,67085.33833333333,1739.5238496271156,60293.3,65175.32,0.025089189014368074
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,62778.55285714286,66799.62366666667,1798.5270994404264,61806.01,64974.37,-0.015225380185519222
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,62326.62142857142,66576.55966666667,1568.1069575379029,60864.99,64869.99,0.013825353458531753
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,61795.80428571429,66335.74033333334,1476.7923487951107,61706.47,64143.56,-0.020721165868020086
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,61327.9,66090.224,1010.401272530496,60427.84,64262.01,0.009248055201046546
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,61265.32857142857,65931.29066666667,879.5049500972342,60986.68,63210.01,0.029274097229099905
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,61637.712857142855,65769.062,948.4866711530708,62772.01,60293.3,0.002038806786655245
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,61684.778571428564,65581.39,966.2378733066574,62899.99,61806.01,-0.01215453293394797
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,61591.00571428571,65294.67933333334,1083.762677446711,62135.47,60864.99,-0.031011111688702075
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,60925.79714285715,64845.085,2023.0769559234307,60208.58,61706.47,-0.05246046327616427
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,60383.07571428572,64362.44466666666,2604.8520573460373,57050.01,60427.84,-0.007383346646214428
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,59989.282857142854,63943.48033333334,2704.8368052598817,56628.79,60986.68,0.02827784241902398
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,59001.53999999999,63493.554000000004,2780.6743430742486,58230.13,62772.01,-0.040740420809639244
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,58117.91571428572,63073.69266666667,2271.543027296652,55857.81,62899.99,0.015339126256471713
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,57534.27714285715,62687.087999999996,1439.842501822792,56714.62,62135.47,0.023545604290392763
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,57179.601428571434,62293.283,860.5346140699294,58050.0,60208.58,-0.005583979328165345
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,57221.01285714286,61960.80466666666,860.233793311642,57725.85,57050.01,-0.0066860860429079905
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,57401.05714285715,61614.975,847.4190206279244,57339.89,56628.79,0.009578148824491928
